step,time_sec,env,episode,episode_step,reward,return,hits,done,terminated,truncated,ball_z,racket_z,racket_z_rel,action_norm,policy_mean/RightArm-0,raw_action/RightArm-0,applied_action/RightArm-0,effective_action/RightArm-0,desired_qdd_raw/RightArm-0,desired_qdd_raw_deg_s2/RightArm-0,desired_qdd/RightArm-0,desired_qdd_deg_s2/RightArm-0,arm_cmd_q/RightArm-0,arm_cmd_q_deg/RightArm-0,arm_cmd_qvel/RightArm-0,arm_cmd_qvel_deg_s/RightArm-0,arm_cmd_qdd/RightArm-0,arm_cmd_qdd_deg_s2/RightArm-0,arm_q/RightArm-0,arm_q_deg/RightArm-0,arm_qvel/RightArm-0,arm_qvel_deg_s/RightArm-0,arm_qacc/RightArm-0,arm_qacc_deg_s2/RightArm-0,arm_qacc_mj/RightArm-0,arm_qacc_mj_deg_s2/RightArm-0,policy_mean/RightArm-1,raw_action/RightArm-1,applied_action/RightArm-1,effective_action/RightArm-1,desired_qdd_raw/RightArm-1,desired_qdd_raw_deg_s2/RightArm-1,desired_qdd/RightArm-1,desired_qdd_deg_s2/RightArm-1,arm_cmd_q/RightArm-1,arm_cmd_q_deg/RightArm-1,arm_cmd_qvel/RightArm-1,arm_cmd_qvel_deg_s/RightArm-1,arm_cmd_qdd/RightArm-1,arm_cmd_qdd_deg_s2/RightArm-1,arm_q/RightArm-1,arm_q_deg/RightArm-1,arm_qvel/RightArm-1,arm_qvel_deg_s/RightArm-1,arm_qacc/RightArm-1,arm_qacc_deg_s2/RightArm-1,arm_qacc_mj/RightArm-1,arm_qacc_mj_deg_s2/RightArm-1,policy_mean/RightArm-2,raw_action/RightArm-2,applied_action/RightArm-2,effective_action/RightArm-2,desired_qdd_raw/RightArm-2,desired_qdd_raw_deg_s2/RightArm-2,desired_qdd/RightArm-2,desired_qdd_deg_s2/RightArm-2,arm_cmd_q/RightArm-2,arm_cmd_q_deg/RightArm-2,arm_cmd_qvel/RightArm-2,arm_cmd_qvel_deg_s/RightArm-2,arm_cmd_qdd/RightArm-2,arm_cmd_qdd_deg_s2/RightArm-2,arm_q/RightArm-2,arm_q_deg/RightArm-2,arm_qvel/RightArm-2,arm_qvel_deg_s/RightArm-2,arm_qacc/RightArm-2,arm_qacc_deg_s2/RightArm-2,arm_qacc_mj/RightArm-2,arm_qacc_mj_deg_s2/RightArm-2,policy_mean/RightArm-3,raw_action/RightArm-3,applied_action/RightArm-3,effective_action/RightArm-3,desired_qdd_raw/RightArm-3,desired_qdd_raw_deg_s2/RightArm-3,desired_qdd/RightArm-3,desired_qdd_deg_s2/RightArm-3,arm_cmd_q/RightArm-3,arm_cmd_q_deg/RightArm-3,arm_cmd_qvel/RightArm-3,arm_cmd_qvel_deg_s/RightArm-3,arm_cmd_qdd/RightArm-3,arm_cmd_qdd_deg_s2/RightArm-3,arm_q/RightArm-3,arm_q_deg/RightArm-3,arm_qvel/RightArm-3,arm_qvel_deg_s/RightArm-3,arm_qacc/RightArm-3,arm_qacc_deg_s2/RightArm-3,arm_qacc_mj/RightArm-3,arm_qacc_mj_deg_s2/RightArm-3,policy_mean/RightArm-4,raw_action/RightArm-4,applied_action/RightArm-4,effective_action/RightArm-4,desired_qdd_raw/RightArm-4,desired_qdd_raw_deg_s2/RightArm-4,desired_qdd/RightArm-4,desired_qdd_deg_s2/RightArm-4,arm_cmd_q/RightArm-4,arm_cmd_q_deg/RightArm-4,arm_cmd_qvel/RightArm-4,arm_cmd_qvel_deg_s/RightArm-4,arm_cmd_qdd/RightArm-4,arm_cmd_qdd_deg_s2/RightArm-4,arm_q/RightArm-4,arm_q_deg/RightArm-4,arm_qvel/RightArm-4,arm_qvel_deg_s/RightArm-4,arm_qacc/RightArm-4,arm_qacc_deg_s2/RightArm-4,arm_qacc_mj/RightArm-4,arm_qacc_mj_deg_s2/RightArm-4,policy_mean/RightArm-5,raw_action/RightArm-5,applied_action/RightArm-5,effective_action/RightArm-5,desired_qdd_raw/RightArm-5,desired_qdd_raw_deg_s2/RightArm-5,desired_qdd/RightArm-5,desired_qdd_deg_s2/RightArm-5,arm_cmd_q/RightArm-5,arm_cmd_q_deg/RightArm-5,arm_cmd_qvel/RightArm-5,arm_cmd_qvel_deg_s/RightArm-5,arm_cmd_qdd/RightArm-5,arm_cmd_qdd_deg_s2/RightArm-5,arm_q/RightArm-5,arm_q_deg/RightArm-5,arm_qvel/RightArm-5,arm_qvel_deg_s/RightArm-5,arm_qacc/RightArm-5,arm_qacc_deg_s2/RightArm-5,arm_qacc_mj/RightArm-5,arm_qacc_mj_deg_s2/RightArm-5,policy_mean/RightArm-6,raw_action/RightArm-6,applied_action/RightArm-6,effective_action/RightArm-6,desired_qdd_raw/RightArm-6,desired_qdd_raw_deg_s2/RightArm-6,desired_qdd/RightArm-6,desired_qdd_deg_s2/RightArm-6,arm_cmd_q/RightArm-6,arm_cmd_q_deg/RightArm-6,arm_cmd_qvel/RightArm-6,arm_cmd_qvel_deg_s/RightArm-6,arm_cmd_qdd/RightArm-6,arm_cmd_qdd_deg_s2/RightArm-6,arm_q/RightArm-6,arm_q_deg/RightArm-6,arm_qvel/RightArm-6,arm_qvel_deg_s/RightArm-6,arm_qacc/RightArm-6,arm_qacc_deg_s2/RightArm-6,arm_qacc_mj/RightArm-6,arm_qacc_mj_deg_s2/RightArm-6,done/ball_too_high,done/ball_too_low,done/ball_x_out_of_bounds,done/ball_y_out_of_bounds,done/base_x_out_of_bounds,done/base_y_out_of_bounds,done/racket_too_far_from_anchor,done/racket_too_high,done/racket_too_low
1,0.005,0,1,1.0,0.0014434430049732327,0.0014434430049732327,0.0,0.0,0.0,0.0,1.3713927268981934,1.073233723640442,-1.9788742065429688e-05,0.5477381944656372,0.24936117231845856,0.24936117231845856,0.24936117231845856,0.0,0.0,0.0,0.0,0.0,0.15671943128108978,8.979361980096977,0.0,0.0,0.0,0.0,0.15669508278369904,8.977966913959001,-0.0054035973735153675,-0.3096033236904072,-1.078994631767273,-61.821838517537124,-0.18896567821502686,-10.826935834548243,-0.2657701075077057,-0.2657701075077057,-0.2657701075077057,0.0,0.0,0.0,0.0,0.0,-0.8722838163375854,-49.97818121370829,0.0,0.0,0.0,0.0,-0.8722545504570007,-49.976504402267054,0.006145262159407139,0.35209758573547956,1.2519153356552124,71.7294650407475,-0.6938426494598389,-39.754255460223796,0.15872466564178467,0.15872466564178467,0.15872466564178467,0.0,0.0,0.0,0.0,0.0,0.34934985637664795,20.016272343883397,0.0,0.0,0.0,0.0,0.34937113523483276,20.017491532650244,0.004734269808977842,0.2712536791306368,0.9479223489761353,54.31194990245972,0.020985931158065796,1.2024052845092623,-0.07620704174041748,-0.07620704174041748,-0.07620704174041748,0.0,0.0,0.0,0.0,0.0,1.5704772472381592,89.98171808807004,0.0,0.0,0.0,0.0,1.5704460144042969,89.9799285785075,-0.006536947097629309,-0.3745394795944523,-1.30137300491333,-74.56318075379156,0.6673463582992554,38.236129803972574,0.0925491601228714,0.0925491601228714,0.0925491601228714,0.0,0.0,0.0,0.0,0.0,0.785426139831543,45.00160293159945,0.0,0.0,0.0,0.0,0.785429060459137,45.001770271234115,0.0006386252935044467,0.036590534008108265,0.12882928550243378,7.381374336975378,-0.12896595895290375,-7.389205148858799,0.1486450731754303,0.1486450731754303,0.1486450731754303,0.0,0.0,0.0,0.0,0.0,-0.13951954245567322,-7.993880942306381,0.0,0.0,0.0,0.0,-0.13950657844543457,-7.993138159234142,0.0028580885846167803,0.16375641337306057,0.5723406076431274,32.79270126190419,-0.2944830656051636,-16.87263679725001,0.324870228767395,0.324870228767395,0.324870228767395,0.0,0.0,0.0,0.0,0.0,0.7854024767875671,45.0002471390492,0.0,0.0,0.0,0.0,0.7854028344154358,45.000267629616715,0.00010583866242086515,0.006064108666025441,0.02106335572898388,1.2068413856534796,-0.22915250062942505,-13.129471150934997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.01,0,1,2.0,0.0015007683541625738,0.0029442114755511284,0.0,0.0,0.0,0.0,1.369652271270752,1.073203682899475,-4.982948303222656e-05,0.5477381944656372,0.24936117231845856,0.24936117231845856,0.24936117231845856,0.0,0.0,0.0,0.0,0.0,0.15671943128108978,8.979361980096977,0.0,0.0,0.0,0.0,0.15666894614696503,8.976469394983477,-0.005079546943306923,-0.29103660169006473,0.06481008231639862,3.713344186625091,0.06996563076972961,4.0087353540761566,-0.2657701075077057,-0.2657701075077057,-0.2657701075077057,0.0,0.0,0.0,0.0,0.0,-0.8722838163375854,-49.97818121370829,0.0,0.0,0.0,0.0,-0.8722252249717712,-49.97482417573123,0.00564716337248683,0.32355862746435976,-0.09961976110935211,-5.707791867667372,-0.78389972448349,-44.914145774372024,0.15872466564178467,0.15872466564178467,0.15872466564178467,0.0,0.0,0.0,0.0,0.0,0.34934985637664795,20.016272343883397,0.0,0.0,0.0,0.0,0.3493938148021698,20.01879097613984,0.004382302984595299,0.25108746556489486,-0.07039336860179901,-4.033242926591808,-0.15821467339992523,-9.065033042856447,-0.07620704174041748,-0.07620704174041748,-0.07620704174041748,0.0,0.0,0.0,0.0,0.0,1.5704772472381592,89.98171808807004,0.0,0.0,0.0,0.0,1.5704150199890137,89.9781527293233,-0.0059605976566672325,-0.3415170891026009,0.11526988446712494,6.6044778849268635,0.7442559599876404,42.64272538474926,0.0925491601228714,0.0925491601228714,0.0925491601228714,0.0,0.0,0.0,0.0,0.0,0.785426139831543,45.00160293159945,0.0,0.0,0.0,0.0,0.7854321002960205,45.00194444105795,0.0005667386576533318,0.03247173317044554,-0.014377327635884285,-0.8237601942129711,-0.18109428882598877,-10.3759384436523,0.1486450731754303,0.1486450731754303,0.1486450731754303,0.0,0.0,0.0,0.0,0.0,-0.13951954245567322,-7.993880942306381,0.0,0.0,0.0,0.0,-0.13949331641197205,-7.992378300688978,0.002502368064597249,0.14337512888974252,-0.07114410400390625,-4.07625689666361,-0.3458867073059082,-19.817848518305357,0.324870228767395,0.324870228767395,0.324870228767395,0.0,0.0,0.0,0.0,0.0,0.7854024767875671,45.0002471390492,0.0,0.0,0.0,0.0,0.7854034304618835,45.000301780562566,9.364658762933686e-05,0.005365554236963028,-0.002438414841890335,-0.13971087914237612,-0.2214408814907074,-12.687627921074164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.015,0,1,3.0,0.0015709990402683616,0.004515210632234812,0.0,0.0,0.0,0.0,1.3676685094833374,1.0731669664382935,-8.654594421386719e-05,0.5489377379417419,0.25493550300598145,0.25493550300598145,0.25493550300598145,0.24936117231845856,5.313401222229004,304.4354648933751,5.313401222229004,304.4354648933751,0.15685226023197174,8.986972518379664,0.0265670046210289,1.522177239089511,5.313401222229004,304.4354648933751,0.15665489435195923,8.97566428643506,-0.0027080639265477657,-0.15516063364281274,0.47429659962654114,27.175193396006986,-1.2080456018447876,-69.21591444504779,-0.2682751417160034,-0.2682751417160034,-0.2682751417160034,-0.2657701075077057,-5.66304349899292,-324.46849169129257,-5.66304349899292,-324.46849169129257,-0.872425377368927,-49.98629206334768,-0.028315216302871704,-1.6223423901545713,-5.66304349899292,-324.46849169129257,-0.8722100257873535,-49.973953326612055,0.002788561163470149,0.15977278558092997,-0.5717204213142395,-32.7571672027472,-0.5333176255226135,-30.55684908238427,0.15100161731243134,0.15100161731243134,0.15100161731243134,0.15872466564178467,4.682926654815674,268.311933090255,4.682926654815674,268.311933090255,0.3494669198989868,20.02297958964835,0.02341463230550289,1.341559609955988,4.682926654815674,268.311933090255,0.3494247496128082,20.020563410229457,0.005956996697932482,0.34131076936489896,0.3149387538433075,18.044661400331055,-1.1677590608596802,-66.90766567542032,-0.07249782234430313,-0.07249782234430313,-0.07249782234430313,-0.07620704174041748,-3.7472856044769287,-214.70364976665752,-3.7472856044769287,-214.70364976665752,1.5703835487365723,89.97634955938241,-0.018736427649855614,-1.0735182274889465,-3.7472856044769287,-214.70364976665752,1.5703775882720947,89.9760080499239,-0.007295006886124611,-0.41797310609381294,-0.2668818533420563,-15.291203825129228,1.1475334167480469,65.7488216298901,0.09454873204231262,0.09454873204231262,0.09454873204231262,0.0925491601228714,4.550867557525635,260.74550416922824,4.550867557525635,260.74550416922824,0.7855399250984192,45.00812234716223,0.022754337638616562,1.303727512308405,4.550867557525635,260.74550416922824,0.785448431968689,45.002880176974244,0.0031612315215170383,0.18112522424664598,0.5188985466957092,29.73069672113621,-0.7603515982627869,-43.564937526484385,0.14822760224342346,0.14822760224342346,0.14822760224342346,0.1486450731754303,7.309240341186523,418.78862299674967,7.309240341186523,418.78862299674967,-0.13933680951595306,-7.983411116082397,0.03654620051383972,2.0939430466818565,7.309240341186523,418.78862299674967,-0.1394565999507904,-7.9902746024246145,0.007019195705652237,0.4021702895102249,0.9033655524253845,51.75903351147864,-2.3867990970611572,-136.75351480724004,0.3246546983718872,0.3246546983718872,0.3246546983718872,0.324870228767395,15.97465991973877,915.2805925578259,15.97465991973877,915.2805925578259,0.7858018279075623,45.023128272768744,0.07987330108880997,4.576403048166494,15.97465991973877,915.2805925578259,0.7854567766189575,45.00335829021614,0.010224228724837303,0.5858051547096009,2.026116371154785,116.08791686953104,-4.182678699493408,-239.64983654024024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.02,0,1,4.0,0.001657203072682023,0.0061724139377474785,0.0,0.0,0.0,0.0,1.3654415607452393,1.0731137990951538,-0.00013971328735351562,0.5488526821136475,0.2546248435974121,0.2546248435974121,0.2546248435974121,0.24936117231845856,5.313401222229004,304.4354648933751,5.313401222229004,304.4354648933751,0.15711793303489685,9.002194448718683,0.0531340092420578,3.044354478179022,5.313401222229004,304.4354648933751,0.15666234493255615,8.976091173258187,0.0014752416172996163,0.08452511843332179,0.8366611003875732,47.93714993497923,-3.711531162261963,-212.6550711288956,-0.26807618141174316,-0.26807618141174316,-0.26807618141174316,-0.2657701075077057,-5.66304349899292,-324.46849169129257,-5.66304349899292,-324.46849169129257,-0.8727085590362549,-50.002517177721046,-0.05663043260574341,-3.2446847803091425,-5.66304349899292,-324.46849169129257,-0.8722200393676758,-49.97452706250233,-0.0021776107605546713,-0.12476790600205595,-0.993234395980835,-56.90813895692742,-0.10207958519458771,-5.848729406096,0.15154384076595306,0.15154384076595306,0.15154384076595306,0.15872466564178467,4.682926654815674,268.311933090255,4.682926654815674,268.311933090255,0.34970107674598694,20.036395788725546,0.04682926461100578,2.683119219911976,4.682926654815674,268.311933090255,0.34947335720062256,20.02334841986353,0.009355644695460796,0.53603895567386,0.6797295808792114,38.94563619457516,-3.1572535037994385,-180.89730062059925,-0.07287707179784775,-0.07287707179784775,-0.07287707179784775,-0.07620704174041748,-3.7472856044769287,-214.70364976665752,-3.7472856044769287,-214.70364976665752,1.5701961517333984,89.96561250200715,-0.03747285529971123,-2.147036454977893,-3.7472856044769287,-214.70364976665752,1.5703245401382446,89.97296861574326,-0.010396121069788933,-0.5956538606059362,-0.620222806930542,-35.53614919487736,2.0187203884124756,115.6641582730451,0.09441103041172028,0.09441103041172028,0.09441103041172028,0.0925491601228714,4.550867557525635,260.74550416922824,4.550867557525635,260.74550416922824,0.7857674956321716,45.021161178287784,0.045508675277233124,2.60745502461681,4.550867557525635,260.74550416922824,0.7854905128479004,45.00529123375126,0.008102808147668839,0.46425670906564076,0.9883153438568115,56.62629803101601,-2.134117841720581,-122.27594531415752,0.14827871322631836,0.14827871322631836,0.14827871322631836,0.1486450731754303,7.309240341186523,418.78862299674967,7.309240341186523,418.78862299674967,-0.13897134363651276,-7.962471463634431,0.07309240102767944,4.187886093363713,7.309240341186523,418.78862299674967,-0.1393739879131317,-7.9855412813297955,0.015760153532028198,0.9029902818634132,1.7481915950775146,100.16400017818498,-6.226261615753174,-356.7385127269615,0.3245982527732849,0.3245982527732849,0.3245982527732849,0.324870228767395,15.97465991973877,915.2805925578259,15.97465991973877,915.2805925578259,0.7866005897521973,45.068893955302414,0.15974660217761993,9.152806096332988,15.97465991973877,915.2805925578259,0.7856093645095825,45.01210093235376,0.029147742316126823,1.670042617048942,3.784702777862549,216.8474958829628,-11.584966659545898,-663.7696953917516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.025,0,1,5.0,0.0017507673474028707,0.007923181168735027,0.0,0.0,0.0,0.0,1.3629714250564575,1.0730347633361816,-0.0002187490463256836,0.8753843307495117,0.3402332663536072,0.3402332663536072,0.3402332663536072,0.25493550300598145,5.432178974151611,311.24092877859243,5.432178974151611,311.24092877859243,0.1575194001197815,9.025196818295994,0.0802949070930481,4.600559292826714,5.432178974151611,311.24092877859243,0.15670013427734375,8.97825634322508,0.007373240776360035,0.4224555778191925,1.1795998811721802,67.58609470529935,-7.258951187133789,-415.90726671424477,-0.46721017360687256,-0.46721017360687256,-0.46721017360687256,-0.2682751417160034,-5.716421127319336,-327.52680451481416,-5.716421127319336,-327.52680451481416,-0.8731346130371094,-50.026928273814676,-0.08521253615617752,-4.882318683354903,-5.716421127319336,-327.52680451481416,-0.8722651600837708,-49.97711228910318,-0.00908967386931181,-0.5207999498619154,-1.3824125528335571,-79.20640482326876,0.4974973201751709,28.504496765105912,0.2952820360660553,0.2952820360660553,0.2952820360660553,0.15100161731243134,4.4550700187683105,255.25670951069264,4.4550700187683105,255.25670951069264,0.3500466048717499,20.056193092034828,0.06910461187362671,3.959402605248447,4.4550700187683105,255.25670951069264,0.349547803401947,20.027613873000202,0.0143277607858181,0.820920222900421,0.9944232106208801,56.976253018425375,-5.987423896789551,-343.0541194418143,-0.26454514265060425,-0.26454514265060425,-0.26454514265060425,-0.07249782234430313,-3.564894199371338,-204.2533920346463,-3.564894199371338,-204.2533920346463,1.5699197053909302,89.9497732933219,-0.05529732629656792,-3.1683034151511245,-3.564894199371338,-204.2533920346463,1.5702481269836426,89.96859046448527,-0.014985131099820137,-0.8585847674699274,-0.9178019762039185,-52.58617966525094,3.2833144664764404,188.12006174334766,0.15872333943843842,0.15872333943843842,0.15872333943843842,0.09454873204231262,4.649191379547119,266.3790441966548,4.649191379547119,266.3790441966548,0.7861112952232361,45.0408594438541,0.06875462830066681,3.9393500236189354,4.649191379547119,266.3790441966548,0.7855694890022278,45.00981623407639,0.015161274001002312,0.868677012298856,1.4116932153701782,80.88406320796396,-3.931537628173828,-225.2605130912343,0.03220734745264053,0.03220734745264053,0.03220734745264053,0.14822760224342346,7.288712024688721,417.6124371009168,7.288712024688721,417.6124371009168,-0.13842366635799408,-7.9310918670401,0.10953596234321594,6.275948347170189,7.288712024688721,417.6124371009168,-0.1392262578010559,-7.977076969400857,0.028116023167967796,1.6109294642165972,2.4711740016937256,141.58784073950503,-11.686298370361328,-669.5755747523159,0.4988463819026947,0.4988463819026947,0.4988463819026947,0.3246546983718872,15.964061737060547,914.673361419855,15.964061737060547,914.673361419855,0.7877984046936035,45.1375236960827,0.23956690728664398,13.726172698526588,15.964061737060547,914.673361419855,0.7859017252922058,45.028851971293214,0.055667005479335785,3.189484472097569,5.303852558135986,303.8883667408571,-21.979862213134766,-1259.3533390916991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.03,0,1,6.0,0.0018532297108322382,0.009776410646736622,0.0,0.0,0.0,0.0,1.3602579832077026,1.0729224681854248,-0.00033104419708251953,0.8235395550727844,0.2887449860572815,0.2887449860572815,0.2887449860572815,0.2546248435974121,5.4255595207214355,310.86166203436,5.4255595207214355,310.86166203436,0.15805651247501373,9.055971089375133,0.10742270201444626,6.154867449319257,5.4255595207214355,310.86166203436,0.15677642822265625,8.98262766429389,0.014851739630103111,0.8509419992320947,1.4956997632980347,85.69728385569361,-11.834024429321289,-678.0396544548224,-0.5397058129310608,-0.5397058129310608,-0.5397058129310608,-0.26807618141174316,-5.712181568145752,-327.2838956671718,-5.712181568145752,-327.2838956671718,-0.8737034797668457,-50.059521936533976,-0.11377344280481339,-6.51873809338887,-5.712181568145752,-327.2838956671718,-0.8723546862602234,-49.98224176116987,-0.01777949370443821,-1.0186899511437268,-1.7379639148712158,-99.57799726815456,1.278978943824768,73.28009556725881,0.29380741715431213,0.29380741715431213,0.29380741715431213,0.15154384076595306,4.471067428588867,256.17329357655166,4.471067428588867,256.17329357655166,0.3505038917064667,20.082393697691,0.09145994484424591,5.240268834074584,4.471067428588867,256.17329357655166,0.34965553879737854,20.033786656462603,0.020739035680890083,1.1882592156862253,1.282254934310913,73.46779599583994,-9.707195281982422,-556.1813205668979,-0.1891469955444336,-0.1891469955444336,-0.1891469955444336,-0.07287707179784775,-3.583542823791504,-205.32187950764643,-3.583542823791504,-205.32187950764643,1.5695536136627197,89.92879778238078,-0.07321503758430481,-4.1949126504723635,-3.583542823791504,-205.32187950764643,1.5701414346694946,89.96247744517812,-0.020905692130327225,-1.197807926867609,-1.1841121912002563,-67.84463102576267,4.950311183929443,283.6319381155669,-0.00020134076476097107,-0.00020134076476097107,-0.00020134076476097107,0.09441103041172028,4.642420291900635,265.991089451798,4.642420291900635,265.991089451798,0.7865711450576782,45.067206898577425,0.09196673333644867,5.269305675783601,4.642420291900635,265.991089451798,0.7856951355934143,45.01701525346159,0.024066749960184097,1.378923199315191,1.7810951471328735,102.04923484194605,-6.345062255859375,-363.5452880084995,-0.005143657326698303,-0.005143657326698303,-0.005143657326698303,0.14827871322631836,7.291225433349609,417.75644480937734,7.291225433349609,417.75644480937734,-0.13769370317459106,-7.889268057431173,0.14599208533763885,8.364730332160455,7.291225433349609,417.75644480937734,-0.13899686932563782,-7.96393397789046,0.043577663600444794,2.496816205346358,3.0923280715942383,177.17734737217853,-18.39653968811035,-1054.044081773639,0.42595240473747253,0.42595240473747253,0.42595240473747253,0.3245982527732849,15.961286544799805,914.5143546159771,15.961286544799805,914.5143546159771,0.789395272731781,45.22901749510961,0.31937333941459656,18.29874443745553,15.961286544799805,914.5143546159771,0.7863685488700867,45.055598992082984,0.08876466006040573,5.0858403913747114,6.61953067779541,379.2711701950502,-34.95807647705078,-2002.9502420305712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.035,0,1,7.0,0.0019591599702835083,0.01173557061702013,0.0,0.0,0.0,0.0,1.3573013544082642,1.0727652311325073,-0.00048828125,0.8170439600944519,0.28770527243614197,0.28770527243614197,0.28770527243614197,0.3402332663536072,7.249708652496338,415.37770848751535,7.249708652496338,415.37770848751535,0.15877486765384674,9.09712980931363,0.14367124438285828,8.231755940530414,7.249708652496338,415.37770848751535,0.1569025218486786,8.98985229688847,0.024470752105116844,1.40207081713407,1.9238024950027466,110.22576358039503,-18.33840560913086,-1050.7132444022338,-0.5373916029930115,-0.5373916029930115,-0.5373916029930115,-0.46721017360687256,-9.955339431762695,-570.3989330601696,-9.955339431762695,-570.3989330601696,-0.8745212554931641,-50.10637703424026,-0.16355013847351074,-9.370732673312354,-9.955339431762695,-570.3989330601696,-0.8725055456161499,-49.990885365564516,-0.029859989881515503,-1.7108513965141814,-2.4160993099212646,-138.43229334295913,2.458493709564209,140.86131351749077,0.288051038980484,0.288051038980484,0.288051038980484,0.2952820360660553,8.711841583251953,499.15175450690595,8.711841583251953,499.15175450690595,0.35117897391319275,20.121073058960782,0.13501915335655212,7.736027640760059,8.711841583251953,499.15175450690595,0.34981271624565125,20.042792260883264,0.03023611754179001,1.732401924006041,1.8994163274765015,108.8285391026422,-15.819555282592773,-906.3937514664523,-0.1900079846382141,-0.1900079846382141,-0.1900079846382141,-0.26454514265060425,-13.008328437805176,-745.322318006244,-13.008328437805176,-745.322318006244,1.5688623189926147,89.88918951538388,-0.13825666904449463,-7.921523625786558,-13.008328437805176,-745.322318006244,1.569974422454834,89.95290835015093,-0.03283795714378357,-1.88147635217027,-2.3864529132843018,-136.73367993789032,8.202999114990234,469.9972286384899,-0.005773827433586121,-0.005773827433586121,-0.005773827433586121,0.15872333943843842,7.804812908172607,447.18283952751653,7.804812908172607,447.18283952751653,0.7872260808944702,45.104731957877476,0.13099080324172974,7.5052201807796965,7.804812908172607,447.18283952751653,0.7858855724334717,45.02792648066068,0.036443691700696945,2.08806972432588,2.475388288497925,141.82930158704332,-10.138204574584961,-580.8763339639424,-0.01005493849515915,-0.01005493849515915,-0.01005493849515915,0.03220734745264053,1.5837136507034302,90.7401081425624,1.5837136507034302,90.7401081425624,-0.136924147605896,-7.845175771244156,0.15391065180301666,8.818430770420429,1.5837136507034302,90.7401081425624,-0.13869185745716095,-7.946458085125336,0.05793437734246254,3.319395310441446,2.871342658996582,164.5158158963757,-23.14609718322754,-1326.1736807985808,0.4204590916633606,0.4204590916633606,0.4204590916633606,0.4988463819026947,24.529489517211914,1405.436222946638,24.529489517211914,1405.436222946638,0.7916053533554077,45.35564578722706,0.4420207738876343,25.32592480086791,24.529489517211914,1405.436222946638,0.7870686054229736,45.095709277983886,0.132990762591362,7.619809410711354,8.845220565795898,506.7938072824231,-52.29567337036133,-2996.3213709163933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
